yymmdd,dec_year,year,month,day,day_of_year,sin_doy,cos_doy,Depth,set_depths,Chl,Temp,O2,NO3,PO4,PP
1994-05-03,1994.3342465753424,1994,5,3,123,0.854322169749827,-0.5197438121555155,80.0,80,0.429,19.05,218.5,0.57,0.0,4.07
1994-05-03,1994.3342465753424,1994,5,3,123,0.854322169749827,-0.5197438121555155,100.0,100,0.185,19.119,219.9,0.61,0.0,0.25
1994-05-03,1994.3342465753424,1994,5,3,123,0.854322169749827,-0.5197438121555155,120.0,120,0.156,18.98,218.8,0.84,0.06,0.09
1994-05-03,1994.3342465753424,1994,5,3,123,0.854322169749827,-0.5197438121555155,140.0,140,0.097,18.907,221.3,0.86,0.04,0.01
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,1.0,1,0.049,23.332,213.0,0.0,0.0,3.59
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,20.0,20,0.068,23.288,218.5,0.0,0.0,2.82
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,40.0,40,0.058,21.378,225.7,0.0,0.0,3.06
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,60.0,60,0.127,20.461,224.2,0.0,0.0,3.05
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,80.0,80,0.195,20.004,220.6,0.0,0.0,2.8
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,100.0,100,0.283,19.55,220.3,0.0,0.0,2.33
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,120.0,120,0.244,19.363,213.2,0.47,0.0,0.06
1994-05-17,1994.372602739726,1994,5,17,137,0.705583610107178,-0.7086266782644596,140.0,140,0.312,19.219,208.7,0.92,0.0,0.2
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,1.0,1,0.049,25.392,208.1,0.0,0.08,3.19
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,40.0,40,0.068,21.301,229.4,0.0,0.0,3.71
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,60.0,60,0.107,20.279,224.7,0.0,0.0,3.04
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,80.0,80,0.166,19.8,216.4,0.0,0.0,2.71
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,100.0,100,0.292,19.247,201.8,0.46,0.0,1.57
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,120.0,120,0.049,19.068,212.5,0.88,0.0,0.43
1994-06-14,1994.4493150684932,1994,6,14,165,0.29671281927349075,-0.9549667548552551,140.0,140,0.068,18.862,211.1,1.48,0.14,0.06
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,1.0,1,0.073,28.309,197.6,0.0,0.0,3.39
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,20.0,20,0.09,25.173,223.2,0.0,0.0,3.81
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,40.0,40,0.101,21.841,237.1,0.0,0.0,4.75
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,60.0,60,0.204,20.043,238.1,0.0,0.07,3.52
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,80.0,80,0.312,19.681,226.1,0.0,0.0,1.8
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,100.0,100,0.117,19.237,213.8,0.48,0.0,2.04
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,120.0,120,0.118,19.07,207.5,1.83,0.09,0.34
1994-07-19,1994.545205479452,1994,7,19,200,-0.2967128192734901,-0.9549667548552553,140.0,140,0.001,18.703,209.1,1.93,0.1,0.0
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,1.0,1,0.122,27.243,200.1,0.0,0.05,2.17
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,20.0,20,0.118,27.17,199.9,0.0,0.08,3.01
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,40.0,40,0.138,27.15,200.4,0.0,0.0,1.31
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,60.0,60,0.272,22.889,222.8,0.0,0.0,2.86
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,80.0,80,0.462,21.665,217.4,0.0,0.1,2.1
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,100.0,100,0.435,20.584,216.8,0.0,0.1,0.99
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,120.0,120,0.341,19.832,206.6,0.57,0.04,0.39
1994-09-20,1994.717808219178,1994,9,20,263,-0.9829265519799822,-0.18399835165767986,140.0,140,0.167,19.358,210.8,0.69,0.04,0.07
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,1.0,1,0.0,24.303,210.5,0.0,0.0,12.24
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,20.0,20,0.369,24.324,210.5,0.0,0.0,9.26
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,40.0,40,0.35,23.826,210.5,0.0,0.0,6.43
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,60.0,60,0.253,21.402,235.1,0.0,0.0,2.25
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,80.0,80,0.185,21.185,221.2,0.0,0.0,0.55
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,100.0,100,0.087,19.599,210.0,0.09,0.0,0.11
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,120.0,120,0.039,19.33,207.2,0.5,0.0,0.1
1994-10-19,1994.7972602739726,1994,10,19,292,-0.9510565162951536,0.30901699437494723,140.0,140,0.029,18.944,201.9,1.22,0.0,0.01
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,1.0,1,0.087,23.025,213.2,0.0,0.0,4.58
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,20.0,20,0.087,22.909,213.0,0.0,0.08,4.26
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,40.0,40,0.097,22.921,213.0,0.0,0.0,1.01
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,60.0,60,0.107,22.928,213.3,0.0,0.0,1.16
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,80.0,80,0.233,21.158,233.1,0.0,0.09,0.34
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,100.0,100,0.194,19.924,222.1,0.0,0.13,0.12
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,120.0,120,0.087,19.468,209.2,0.09,0.0,0.16
1994-11-15,1994.8712328767124,1994,11,15,319,-0.711656622281775,0.7025274741691566,140.0,140,0.049,18.929,202.5,0.92,0.0,0.06
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,1.0,1,0.0,22.853,215.4,0.0,0.0,2.55
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,20.0,20,0.078,22.459,213.9,0.0,0.12,2.72
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,40.0,40,0.097,22.471,214.5,0.0,0.03,2.55
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,60.0,60,0.146,22.44,215.3,0.0,0.0,1.42
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,80.0,80,0.185,21.104,220.9,0.0,0.0,1.58
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,100.0,100,0.194,20.044,214.0,0.09,0.0,0.68
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,120.0,120,0.078,19.569,201.5,0.24,0.0,0.65
1994-12-09,1994.9369863013699,1994,12,9,343,-0.3697245428906732,0.9291414114031743,140.0,140,0.039,19.11,199.9,0.7,0.0,0.69
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,1.0,1,0.16,20.894,217.1,0.0,0.0,3.82
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,20.0,20,0.156,20.928,217.2,0.0,0.0,6.56
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,40.0,40,0.175,20.9,217.2,0.0,0.0,4.67
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,60.0,60,0.175,20.902,217.3,0.0,0.0,2.93
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,80.0,80,0.175,20.904,217.3,0.0,0.0,0.88
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,100.0,100,0.185,20.914,216.9,0.0,0.0,0.38
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,120.0,120,0.058,20.037,207.9,0.67,0.0,0.28
1995-01-11,1995.027397260274,1995,1,11,11,0.1882267098432442,0.9821256058680006,140.0,140,0.039,19.431,200.9,1.3,0.04,0.11
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,1.0,1,0.175,19.783,220.2,0.21,0.0,3.64
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,20.0,20,0.194,19.791,220.7,0.21,0.0,10.97
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,40.0,40,0.224,19.778,221.5,0.23,0.0,7.77
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,60.0,60,0.243,19.781,220.8,0.21,0.0,3.07
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,80.0,80,0.214,19.782,220.7,0.24,0.0,0.94
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,100.0,100,0.224,19.784,220.1,0.24,0.0,0.09
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,120.0,120,0.126,19.784,220.3,0.24,0.0,0.17
1995-02-01,1995.0849315068492,1995,2,1,32,0.5234156073655503,0.8520775211013093,140.0,140,0.175,19.762,220.4,0.24,0.0,0.15
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,1.0,1,0.0,19.177,221.0,0.56,0.0,11.39
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,20.0,20,0.282,19.189,221.3,0.56,0.0,6.97
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,40.0,40,0.243,19.194,221.2,0.58,0.0,2.82
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,60.0,60,0.272,19.183,221.2,0.58,0.0,0.77
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,80.0,80,0.243,19.187,220.9,0.58,0.0,0.32
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,100.0,100,0.243,19.184,220.6,0.61,0.0,0.0
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,120.0,120,0.233,19.228,220.9,0.58,0.0,0.0
1995-02-14,1995.1205479452055,1995,2,14,45,0.699458327051647,0.7146733860429609,140.0,140,0.224,19.194,220.9,0.58,0.0,0.0
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,40.0,40,0.525,19.164,227.1,0.31,0.0,13.16
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,60.0,60,0.418,19.164,226.7,0.33,0.0,3.69
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,80.0,80,0.379,19.168,226.3,0.33,0.0,0.34
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,100.0,100,0.35,19.166,226.2,0.33,0.0,1.49
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,120.0,120,0.321,19.169,226.0,0.31,0.0,0.0
1995-03-01,1995.1616438356164,1995,3,1,60,0.8587639582758029,0.5123714121284237,140.0,140,0.282,19.18,225.3,0.36,0.0,0.1
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,1.0,1,0.286,18.958,227.5,0.4,0.0,3.39
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,20.0,20,0.268,18.965,228.6,0.4,0.0,5.48
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,40.0,40,0.364,18.969,227.4,0.4,0.0,10.28
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,60.0,60,0.337,18.959,227.0,0.43,0.0,3.83
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,80.0,80,0.352,18.97,227.0,0.43,0.0,1.61
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,100.0,100,0.295,18.963,226.4,0.45,0.0,0.46
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,120.0,120,0.242,18.97,226.2,0.48,0.0,0.16
1995-03-16,1995.2027397260274,1995,3,16,75,0.9611297838723007,0.27609697309746883,140.0,140,0.242,18.971,226.0,0.46,0.0,0.13
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,1.0,1,0.165,18.851,225.3,0.41,0.0,2.7
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,20.0,20,0.204,18.862,225.5,0.44,0.0,5.08
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,40.0,40,0.194,18.862,225.4,0.44,0.0,7.06
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,60.0,60,0.194,18.869,225.4,0.44,0.0,2.86
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,80.0,80,0.194,18.849,225.2,0.44,0.0,1.32
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,100.0,100,0.224,18.852,225.2,0.44,0.0,0.29
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,120.0,120,0.194,18.854,225.3,0.44,0.0,0.06
1995-03-29,1995.2383561643835,1995,3,29,88,0.9984354211555643,0.055916990100603484,140.0,140,0.194,18.855,225.2,0.44,0.0,0.0
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,1.0,1,0.107,20.01,222.3,0.0,0.0,5.6
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,20.0,20,0.107,20.02,222.4,0.0,0.0,6.23
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,40.0,40,0.117,20.03,222.3,0.0,0.0,6.15
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,60.0,60,0.146,19.958,222.1,0.0,0.0,4.2
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,80.0,80,0.243,19.829,222.2,0.08,0.0,2.32
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,100.0,100,0.078,19.435,220.7,0.35,0.0,1.39
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,120.0,120,0.058,19.776,217.2,0.66,0.0,0.39
1995-04-11,1995.2739726027398,1995,4,11,101,0.9859481499638304,-0.16705162550211924,140.0,140,0.029,19.442,208.2,1.27,0.04,0.03
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,1.0,1,0.021,20.654,224.1,0.0,0.0,5.32
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,20.0,20,0.021,20.564,224.4,0.0,0.0,6.73
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,40.0,40,0.02,19.937,225.6,0.0,0.0,6.86
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,60.0,60,0.082,19.447,224.8,0.0,0.0,8.86
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,80.0,80,0.268,19.114,228.8,0.0,0.0,5.52
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,100.0,100,0.171,19.05,226.4,0.09,0.0,0.91
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,120.0,120,0.052,19.017,222.7,0.57,0.0,0.25
1995-04-27,1995.317808219178,1995,4,27,117,0.9033558023246845,-0.4288919379124835,140.0,140,0.02,18.88,219.9,0.85,0.0,0.01
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,1.0,1,0.163,18.95,232.8,0.0,0.0,14.21
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,20.0,20,0.22,18.968,233.2,0.0,0.0,16.51
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,40.0,40,0.33,18.94,232.2,0.0,0.0,12.83
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,60.0,60,0.415,18.92,230.8,0.0,0.0,3.77
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,80.0,80,0.195,18.919,228.6,0.2,0.0,0.53
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,100.0,100,0.034,18.562,217.5,1.42,0.05,0.62
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,120.0,120,0.034,18.593,218.4,1.57,0.06,0.34
1995-05-11,1995.3561643835617,1995,5,11,131,0.7748840413670407,-0.6321034111873487,140.0,140,0.023,18.468,220.2,1.6,0.06,0.1
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,1.0,1,0.049,25.263,212.1,0.0,0.0,3.87
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,20.0,20,0.049,21.775,225.3,0.0,0.0,3.6
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,40.0,40,0.068,20.261,229.3,0.0,0.0,3.69
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,60.0,60,0.136,19.698,231.6,0.0,0.0,3.24
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,80.0,80,0.233,19.115,226.8,0.0,0.0,2.62
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,100.0,100,0.156,18.981,220.3,0.52,0.0,2.37
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,120.0,120,0.146,18.877,218.2,0.93,0.04,0.54
1995-06-13,1995.4465753424658,1995,6,13,164,0.3131070409358269,-0.9497178427914316,140.0,140,0.058,18.881,217.3,1.15,0.05,0.14
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,1.0,1,0.039,26.205,204.9,0.0,0.0,4.7
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,20.0,20,0.049,21.45,231.4,0.0,0.0,4.22
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,60.0,60,0.117,19.07,232.9,0.0,0.0,15.47
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,80.0,80,0.185,18.874,233.6,0.0,0.0,2.95
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,120.0,120,0.574,18.343,218.8,1.41,0.04,0.0
1995-07-11,1995.5232876712328,1995,7,11,192,-0.16280701293851646,-0.9866579328916572,140.0,140,0.107,18.328,218.1,1.94,0.09,0.0
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,1.0,1,0.03,27.125,203.3,0.0,0.0,2.62
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,20.0,20,0.039,26.213,205.2,0.0,0.0,3.24
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,40.0,40,0.039,26.04,205.3,0.0,0.0,4.45
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,60.0,60,0.078,23.905,222.5,0.0,0.0,1.55
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,80.0,80,0.146,21.009,229.1,0.0,0.0,3.81
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,100.0,100,0.243,19.681,200.4,1.84,0.07,4.42
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,120.0,120,0.136,19.437,206.6,1.47,0.06,0.47
1995-09-13,1995.6986301369864,1995,9,13,256,-0.9536809966304455,-0.300819807635668,140.0,140,0.058,19.011,203.2,2.0,0.09,0.16
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,1.0,1,0.039,26.531,203.5,0.0,0.0,1.92
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,20.0,20,0.049,26.447,203.2,0.0,0.0,2.41
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,40.0,40,0.049,25.996,208.0,0.0,0.0,3.75
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,60.0,60,0.087,23.982,229.1,0.0,0.0,3.42
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,80.0,80,0.185,20.05,223.8,0.0,0.0,2.69
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,100.0,100,0.204,19.584,222.1,0.0,0.0,2.03
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,120.0,120,0.185,18.995,211.6,0.63,0.0,0.58
1995-10-13,1995.7808219178082,1995,10,13,286,-0.9778483415056567,0.20931464596304888,140.0,140,0.058,18.85,209.3,1.49,0.05,0.17
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,1.0,1,0.117,23.727,208.4,0.0,0.0,6.29
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,20.0,20,0.156,23.832,208.0,0.0,0.0,5.49
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,40.0,40,0.156,23.823,208.2,0.0,0.0,5.59
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,60.0,60,0.175,23.743,208.4,0.0,0.0,2.23
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,80.0,80,0.204,22.737,208.7,0.0,0.0,3.12
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,100.0,100,0.204,20.713,222.3,0.08,0.0,0.38
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,120.0,120,0.175,19.571,215.5,0.37,0.0,0.09
1995-11-11,1995.8602739726027,1995,11,11,315,-0.7583058084785625,0.6518989958787125,140.0,140,0.097,19.112,209.5,0.87,0.0,0.11
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,1.0,1,0.134,21.846,214.9,0.0,0.0,3.15
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,20.0,20,0.124,21.721,215.3,0.0,0.0,5.36
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,40.0,40,0.154,21.665,215.6,0.0,0.0,4.06
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,60.0,60,0.178,21.635,215.7,0.0,0.0,2.06
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,80.0,80,0.232,21.636,215.6,0.0,0.0,1.53
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,100.0,100,0.106,21.473,213.7,0.11,0.0,0.37
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,120.0,120,0.077,20.896,211.4,0.37,0.0,0.29
1995-12-15,1995.9534246575342,1995,12,15,349,-0.27195815753410524,0.9623090774541487,140.0,140,0.057,20.152,207.7,0.85,0.04,0.03
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,1.0,1,0.293,19.333,224.8,0.24,0.0,11.2
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,20.0,20,0.354,19.209,224.8,0.24,0.0,13.06
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,40.0,40,0.366,19.274,224.1,0.31,0.0,6.44
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,60.0,60,0.305,19.246,223.6,0.41,0.0,2.17
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,80.0,80,0.257,19.241,223.1,0.45,0.0,0.74
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,100.0,100,0.139,19.22,222.1,0.6,0.04,0.17
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,120.0,120,0.12,19.211,221.1,0.66,0.0,0.02
1996-01-30,1996.0792349726776,1996,1,30,30,0.49377555015997715,0.869589389346611,140.0,140,0.163,19.217,221.7,0.66,0.0,0.0
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,1.0,1,0.0,19.08,225.7,0.52,0.0,8.32
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,20.0,20,0.342,19.435,225.3,0.49,0.0,12.11
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,40.0,40,0.366,19.168,224.5,0.51,0.0,10.56
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,60.0,60,0.33,19.003,223.9,0.56,0.0,3.57
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,80.0,80,0.281,19.057,223.7,0.57,0.0,1.15
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,100.0,100,0.33,19.059,223.6,0.56,0.0,0.3
